doc_id,date,source_media,sentences,sentences_en,lsd_fr,lsd_fr_bin,lsd_en,lsd_en_bin,manual,manual_bin,llama323b_en_fr_run1,llama323b_en_fr_run2,llama323b_en_fr_run3,llama323b_en_fr_mean,llama323b_fr_fr_run1,llama323b_fr_fr_run2,llama323b_fr_fr_run3,llama323b_fr_fr_mean,llama323b_en_en_run1,llama323b_en_en_run2,llama323b_en_en_run3,llama323b_en_en_mean,qwq32b_en_fr_run1,qwq32b_en_fr_run2,qwq32b_en_fr_run3,qwq32b_en_fr_mean,qwq32b_fr_fr_run1,qwq32b_fr_fr_run2,qwq32b_fr_fr_run3,qwq32b_fr_fr_mean,qwq32b_en_en_run1,qwq32b_en_en_run2,qwq32b_en_en_run3,qwq32b_en_en_mean,deepseekr1_en_fr_run1,deepseekr1_en_fr_run2,deepseekr1_en_fr_run3,deepseekr1_en_fr_mean,deepseekr1_fr_fr_run1,deepseekr1_fr_fr_run2,deepseekr1_fr_fr_run3,deepseekr1_fr_fr_mean,deepseekr1_en_en_run1,deepseekr1_en_en_run2,deepseekr1_en_en_run3,deepseekr1_en_en_mean,llama3370b_en_fr_run1,llama3370b_en_fr_run2,llama3370b_en_fr_run3,llama3370b_en_fr_mean,llama3370b_fr_fr_run1,llama3370b_fr_fr_run2,llama3370b_fr_fr_run3,llama3370b_fr_fr_mean,llama3370b_en_en_run1,llama3370b_en_en_run2,llama3370b_en_en_run3,llama3370b_en_en_mean,gemma29b_en_fr_run1,gemma29b_en_fr_run2,gemma29b_en_fr_run3,gemma29b_en_fr_mean,gemma29b_fr_fr_run1,gemma29b_fr_fr_run2,gemma29b_fr_fr_run3,gemma29b_fr_fr_mean,gemma29b_en_en_run1,gemma29b_en_en_run2,gemma29b_en_en_run3,gemma29b_en_en_mean,llama321b_en_fr_run1,llama321b_en_fr_run2,llama321b_en_fr_run3,llama321b_en_fr_mean,llama321b_fr_fr_run1,llama321b_fr_fr_run2,llama321b_fr_fr_run3,llama321b_fr_fr_mean,llama321b_en_en_run1,llama321b_en_en_run2,llama321b_en_en_run3,llama321b_en_en_mean,mistral_en_fr_run1,mistral_en_fr_run2,mistral_en_fr_run3,mistral_en_fr_mean,mistral_fr_fr_run1,mistral_fr_fr_run2,mistral_fr_fr_run3,mistral_fr_fr_mean,mistral_en_en_run1,mistral_en_en_run2,mistral_en_en_run3,mistral_en_en_mean,deepseekr1distillllama_en_fr_run1,deepseekr1distillllama_en_fr_run2,deepseekr1distillllama_en_fr_run3,deepseekr1distillllama_en_fr_mean,deepseekr1distillllama_fr_fr_run1,deepseekr1distillllama_fr_fr_run2,deepseekr1distillllama_fr_fr_run3,deepseekr1distillllama_fr_fr_mean,deepseekr1distillllama_en_en_run1,deepseekr1distillllama_en_en_run2,deepseekr1distillllama_en_en_run3,deepseekr1distillllama_en_en_mean,claude35_en_fr_run1,claude35_en_fr_run2,claude35_en_fr_run3,claude35_en_fr_mean,claude35_fr_fr_run1,claude35_fr_fr_run2,claude35_fr_fr_run3,claude35_fr_fr_mean,claude35_en_en_run1,claude35_en_en_run2,claude35_en_en_run3,claude35_en_en_mean,gemini20_en_fr_run1,gemini20_en_fr_run2,gemini20_en_fr_run3,gemini20_en_fr_mean,gemini20_fr_fr_run1,gemini20_fr_fr_run2,gemini20_fr_fr_run3,gemini20_fr_fr_mean,gemini20_en_en_run1,gemini20_en_en_run2,gemini20_en_en_run3,gemini20_en_en_mean,deepseekchat_en_fr_run1,deepseekchat_en_fr_run2,deepseekchat_en_fr_run3,deepseekchat_en_fr_mean,deepseekchat_fr_fr_run1,deepseekchat_fr_fr_run2,deepseekchat_fr_fr_run3,deepseekchat_fr_fr_mean,deepseekchat_en_en_run1,deepseekchat_en_en_run2,deepseekchat_en_en_run3,deepseekchat_en_en_mean,gpt4o_en_fr_run1,gpt4o_en_fr_run2,gpt4o_en_fr_run3,gpt4o_en_fr_mean,gpt4o_fr_fr_run1,gpt4o_fr_fr_run2,gpt4o_fr_fr_run3,gpt4o_fr_fr_mean,gpt4o_en_en_run1,gpt4o_en_en_run2,gpt4o_en_en_run3,gpt4o_en_en_mean
162,2004-06-22,"Monde, Le","En moyenne, les logiciels ne représentent en effet que 3 % à 5 % du coût global informatique, rarement plus de 10 %.","On average, software represents only 3 % to 5 % of the overall computer cost, rarely more than 10 %.",0,neutral,0,neutral,0.25,positive,-0.5,-0.5,-0.5,-0.5,-0.5,0.8,-0.5,-0.06666666666666665,0.5,-0.5,0,0,NA,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.7,0.5,0.10000000000000002,0.3,0.3,-0.7,-0.033333333333333326,0.4,0.2,0.2,0.26666666666666666,0.1,0.5,-0.4,0.06666666666666667,0.3,0,0.2,0.16666666666666666,0.1,0.2,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2004-05-03,"Devoir, Le","«Il ne faut surtout pas brimer la créativité des participants à un Wiki.» En respectant ces conditions, il s'en suit normalement un processus d'appropriation du Wiki par le groupe qui résulte en des résultats positifs.","""Above all, the creativity of participants should not be bruised in a wiki."" By respecting these conditions, there is normally a process of appropriation of the wiki by the group which results in positive results.",0.11428571428571428,positive,0.075,positive,0.85,positive,0.5,0.5,0.5,0.5,0.5,0.5,-0.7,0.10000000000000002,0.5,0.5,0.5,0.5,0.5,1,1,0.8333333333333334,1,0.5,1,0.8333333333333334,1,1,0.5,0.8333333333333334,1,1,1,1,1,1,0.5,0.8333333333333334,1,1,NA,1,0.8,0.8,0.7,0.7666666666666667,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.43333333333333335,1,0.5,-0.3,0.4,-0.8,0,-0.3,-0.3666666666666667,0.8,-0.8,0.3,0.09999999999999999,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.6,0.5,0.5,0.5,0.5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
186,2004-04-23,Libération,": Le jeu a le potentiel d'être au XXIe siècle ce que le cinéma était au XXe siècle, un mass media avec une portée immense.",": The game has the potential to be in the 21st century what cinema was in the 20th century, a Mass Media with immense scope.",0,neutral,0,neutral,0.5,positive,0.8,0.8,0.8,0.8,0.5,0,0.3,0.26666666666666666,0.8,0.5,0.5,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.8333333333333334,0.5,1,1,0.8333333333333334,1,NA,NA,1,0.8,0.5,0.8,0.7000000000000001,0.5,0.5,0.5,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7666666666666667,0.8,0.7,0.8,0.7666666666666667,0.8,0.8,0.8,0.8,-0.3,0.5,0.5,0.23333333333333334,0.4,0.9,0,0.43333333333333335,0,-0.04,0.8,0.25333333333333335,0.9,0.5,0.5,0.6333333333333333,0.8,0.5,0.8,0.7000000000000001,0.7,0.7,0.8,0.7333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.8,0.7666666666666667,0.5,0.5,0.5,0.5,0.5,0,0.5,0.3333333333333333,0.5,0.5,0.5,0.5
201,2004-03-17,"Tribune, La (Sherbrooke, QC)",M.,M.,0,neutral,0,neutral,0,neutral,0,0,-1,-0.3333333333333333,0,0.3,0.3,0.19999999999999998,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.6666666666666666,1,1,0,0.6666666666666666,1,1,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,-0.8,-0.3666666666666667,-0.9,0,-0.7,-0.5333333333333333,-0.5,1,0,0.16666666666666666,0,0,-0.5,-0.16666666666666666,-0.5,0,-0.5,-0.3333333333333333,0,0,0,0,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,2004-02-09,"Devoir, Le","Cela vaut autant pour les acteurs commerciaux que pour un organisme comme la société GRICS, propriété des commissions scolaires, qui développe pour elles des logiciels tournant sous Windows.","This applies as much for commercial players as for an organization like the GRICS company, ownership of school boards, which develops software for Windows for them.",0,neutral,0.034482758620689655,positive,0.15,positive,-0.5,-0.5,-0.3,-0.43333333333333335,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-0.8,0.5,-0.3666666666666667,-0.6,0,-0.5,-0.36666666666666664,-0.2,0.7,0,0.16666666666666666,0,-0.5,0,-0.16666666666666666,0,0,-0.3,-0.09999999999999999,0.5,0,0.3,0.26666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.3,-0.3,-0.26666666666666666,-0.3,-0.3,-0.3,-0.3,-0.2,-0.3,-0.3,-0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
229,2004-01-26,"Devoir, Le","Je me souviens qu'au tout début, il fallait justifier ce qu'on était censé faire avec ces nouveaux outils.","I remember that at the very beginning, we had to justify what we were supposed to do with these new tools.",0.05555555555555555,positive,0.043478260869565216,positive,0,neutral,0,-0.3,-0.3,-0.19999999999999998,-0.5,-0.5,0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,0,1,1,0.6666666666666666,1,0,1,0.6666666666666666,0,0.3,0.5,0.26666666666666666,0.1,1,0.3,0.4666666666666667,0.5,1,0,0.5,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,-0.3,-0.19999999999999998,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,0,-0.19999999999999998,-0.6,-0.5,0.3,-0.26666666666666666,-0.7,0.8,-0.5,-0.1333333333333333,-0.8,0,0.3,-0.16666666666666669,0.3,0.5,-0.3,0.16666666666666666,-0.7,-0.5,0.5,-0.2333333333333333,0.5,0.1,-0.3,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0,0.09999999999999999,0,0,-0.3,-0.09999999999999999,0,0,0,0,-0.3,0,-0.3,-0.19999999999999998,0,0,0,0,-0.3,0,-0.3,-0.19999999999999998,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,0,0,0,0,-0.5,-0.5,-0.5,-0.5,0,0,0,0
243,2003-12-09,"Monde, Le","« Toute mention des logicielslibres n'a finalement été possible qu'en mettant ces outils sur un pied d'égalité totale avec les logiciels propriétaires, raconte la responsable d'une association française associée aux discussions préparatoires.","""Any mention of software lubrichers was ultimately possible by putting these tools on a total equal footing with owner software,"" says the manager of a French association associated with preparatory discussions.",0.03125,positive,0.029411764705882353,positive,0.65,positive,0.5,0.5,0.8,0.6,0.5,0,0.5,0.3333333333333333,-0.5,-0.5,0.5,-0.16666666666666666,1,0.3,1,0.7666666666666666,1,1,1,1,1,1,1,1,1,0.5,0,0.5,1,0.5,0,0.5,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.36666666666666664,0,0.3,0,0.09999999999999999,0.8,-0.7,-0.5,-0.1333333333333333,-0.3,-0.8,-0.8,-0.6333333333333333,0.3,0.5,1,0.6,0,-0.3,0.3,0,0.5,0,0.5,0.3333333333333333,0.5,0.5,0.7,0.5666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,-0.3,0.5,-0.3,-0.033333333333333326,0,0.3,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,-0.2,0,0,-0.06666666666666667,-0.5,-0.5,0,-0.3333333333333333,0,0,0,0,0,0,0,0
245,2003-12-01,"Devoir, Le","Mais depuis peu, il est enfin possible de se brancher directement sur le réseau Fastrack à partir d'un Mac, gracieuseté de quelques logiciels utilisant des protocoles à codesourcelibre comme mlMac et surtout, Poisoned.","But recently, it is finally possible to connect directly to the Fastrack network from a Mac, gracked with some software using protocols with orcelibre codes like MLMAC and above all, poisoned.",0.06060606060606061,positive,0.02857142857142857,positive,0.5,positive,0,0,0.8,0.26666666666666666,0.5,0.5,-0.5,0.16666666666666666,-0.8,-0.7,-0.5,-0.6666666666666666,0.5,1,1,0.8333333333333334,1,1,0.5,0.8333333333333334,0.5,1,0.5,0.6666666666666666,0.5,1,0.5,0.6666666666666666,0.5,0.5,1,0.6666666666666666,NA,1,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.7,-0.5666666666666667,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.6333333333333333,-0.7,-0.5,-0.7,-0.6333333333333333,-0.3,1,0.2,0.3,0.1,-0.2,-0.5,-0.2,0.7,-0.7,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,-0.5,0.3,-0.06666666666666667,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.7,-0.7,-0.5,-0.6333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.7,0.7,0.7,0.7,0.6,0.7,0.7,0.6666666666666666,-0.5,-0.7,-0.7,-0.6333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0,0,-0.16666666666666666
255,2003-11-12,Libération,L'interprète labellisé Babels est solidaire mais pas archéo.,The interpreter labeled Babels is united but not archaeo.,0,neutral,0.1,positive,0.2,positive,-0.5,0,0,-0.16666666666666666,0.5,0.8,0.3,0.5333333333333333,0.5,0.5,0.5,0.5,1,0.5,1,0.8333333333333334,1,1,1,1,1,1,0,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,1,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0,0,0,0,0,0.5,0.5,0.3333333333333333,-0.3,-0.2,0.5,0,-0.3,-0.3,0,-0.19999999999999998,0.5,0.3,0.2,0.3333333333333333,-0.5,-0.5,0,-0.3333333333333333,0,-0.5,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.5,0.5,0.43333333333333335,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.26666666666666666,0,0,0,0,0,0,0,0,0.5,0,0,0.16666666666666666,0,0,0,0
258,2003-10-27,"Devoir, Le","Il n'y a qu'à lire les diverses entrevues qui concernent Linus Torvalds, le père putatif du système d'exploitation Linux, pour se rendre compte du contraire.","You only have to read the various interviews which concern Linus Torvalds, the putative father of the Linux operating system, to realize the contrary.",-0.08,negative,-0.07407407407407407,negative,0,neutral,-1,-0.9,-1,-0.9666666666666667,-0.7,-0.7,-0.5,-0.6333333333333333,-0.7,0.5,-0.8,-0.3333333333333333,1,1,1,1,1,1,1,1,0.3,1,1,0.7666666666666666,0,0.5,1,0.5,0.5,0.1,0.3,0.3,1,1,1,1,0,-0.3,0,-0.09999999999999999,-0.5,-0.5,-0.5,-0.5,0,0,-0.3,-0.09999999999999999,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,-0.9,-0.2,-0.2,-0.9,-0.5,0.3,-0.3666666666666667,0,-0.7,0,-0.2333333333333333,-0.5,0.5,0.5,0.16666666666666666,-0.5,-0.5,-0.7,-0.5666666666666667,0.5,-0.7,0.3,0.03333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.3,-0.09999999999999999,-0.3,-0.3,-0.3,-0.3,-0.3,-0.2,-0.5,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.3,-0.36666666666666664,-0.3,-0.5,-0.5,-0.43333333333333335,-0.7,-0.7,-0.5,-0.6333333333333333,0,0,0,0,-0.5,0,0,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5
263,2003-10-14,"Devoir, Le","Pingouin, Linux, le système d'exploitation à codesourcelibre et ouvert, un progiciel qui n'a jamais été reconnu pour sa convivialité dans de telles applications.","Penguin, Linux, the operating system with or open and open codes, a software that has never been recognized for its conviviality in such applications.",0.08695652173913043,positive,0.10714285714285714,positive,-0.2,negative,0.5,0.5,0.5,0.5,0.5,-0.7,-0.7,-0.3,-0.5,-0.5,-0.5,-0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.8333333333333334,0.5,1,1,0.8333333333333334,1,NA,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.8,0.8,0.5,0.16666666666666666,-0.5,-0.8,0.5,-0.26666666666666666,-0.3,0,0.5,0.06666666666666667,-0.3,-0.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-1,-0.7,-0.5,-0.7333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.2,-0.3,-0.2,-0.23333333333333334,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.3333333333333333,-0.3,-0.5,-0.3,-0.36666666666666664,-0.3,-0.3,-0.3,-0.3,-0.5,-0.5,-0.5,-0.5,0.3,-0.3,0.3,0.09999999999999999,-0.5,-0.5,0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
286,2003-09-10,"Figaro, Le","C'est un mouvement que certains appellent citoyen même si je n'aime pas beaucoup l'expression , qui n'a pas vocation à devenir un parti politique et à se présenter aux élections.","It is a movement that some call citizen even if I don't really like expression, which is not intended to become a political party and to present themselves in the elections.",0.034482758620689655,positive,-0.030303030303030304,negative,-0.3,negative,0.3,0.5,0.5,0.43333333333333335,0,0,0.5,0.16666666666666666,0.3,0.5,0.5,0.43333333333333335,0.3,1,1,0.7666666666666666,1,1,1,1,1,0.5,1,0.8333333333333334,1,0.5,0.2,0.5666666666666667,0.1,0.5,0.5,0.3666666666666667,NA,1,NA,1,0,0,0,0,0,0,0,0,-0.3,-0.3,-0.2,-0.26666666666666666,0,0,0,0,0,-0.3,-0.3,-0.19999999999999998,-0.3,0,0,-0.09999999999999999,0.8,0,-0.5,0.10000000000000002,-0.3,0.2,-0,-0.033333333333333326,0.8,-0.5,0,0.10000000000000002,0.3,-1,0.3,-0.13333333333333333,-0.5,0,0.3,-0.06666666666666667,-0.3,0,-0.5,-0.26666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,-0.1,0.03333333333333333,-0.3,-0.3,-0.3,-0.3,0,-0.2,0,-0.06666666666666667,-0.3,-0.2,-0.2,-0.23333333333333334,-0.3,-0.2,-0.3,-0.26666666666666666,-0.3,-0.3,-0.3,-0.3,-0.2,-0.2,-0.2,-0.2,-0.3,-0.3,-0.3,-0.3,-0.2,-0.2,-0.2,-0.2,-0.5,-0.3,-0.5,-0.43333333333333335,-0.3,-0.2,-0.3,-0.26666666666666666,-0.5,-0.5,-0.5,-0.5
292,2003-07-21,"Devoir, Le",La confirmation viendra toutefois lors de la remise du rapport du comité consultatif.,Confirmation will however come during the posting of the advisory committee report.,0.07692307692307693,positive,0.07692307692307693,positive,0,neutral,0,0.5,0,0.16666666666666666,0,0,0,0,0,0,-0.5,-0.16666666666666666,1,0,1,0.6666666666666666,1,1,0,0.6666666666666666,1,1,1,1,0,0,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.4,-0.5,-0.4666666666666667,-1,0.5,-0.5,-0.3333333333333333,0,0,0,0,0,0,0.3,0.09999999999999999,-0.5,-0.5,-0.5,-0.5,0,0,0.5,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.1,0,0,-0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2003-06-30,Libération,"Or, l'Office européen des brevets a débordé la conception initiale et a octroyé une trentaine de milliers de brevets concernant les logiciels, ce qui pose problème.","However, the European Patent Office overflowed the initial design and has granted around thirty thousand patents concerning software, which is problematic.",-0.07692307692307693,negative,-0.08333333333333333,negative,-0.6,negative,0.5,0.5,0,0.3333333333333333,-0.5,-0.8,-0.7,-0.6666666666666666,-0.8,-0.5,-0.5,-0.6,1,1,0.5,0.8333333333333334,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.6,-0.36666666666666664,-0.7,-0.8,0.8,-0.2333333333333333,0,0,0.5,0.16666666666666666,-0.5,-0.7,0.5,-0.2333333333333333,-0.7,-0.5,-0.5,-0.5666666666666667,0,0.3,-0.5,-0.06666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5,-0.7,-0.5,-0.5666666666666667,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.6,-0.5333333333333333,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.7,-0.7,-0.7,-0.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
309,2003-04-14,"Figaro, Le","Le tiers-monde est l'usine, les pays développés sont les réservoirs d'idées pensées.","The Third World is the factory, developed countries are the tanks of thought ideas.",0,neutral,0,neutral,-0.1,negative,-0.7,-0.8,-0.5,-0.6666666666666666,-1,0.8,-0.7,-0.3,0.5,-0.7,-0.5,-0.2333333333333333,1,0.5,0.5,0.6666666666666666,1,1,1,1,0.5,0.5,1,0.6666666666666666,0.5,1,0,0.5,1,0.5,0.1,0.5333333333333333,1,1,NA,1,0,0,0,0,-0.5,0,-0.5,-0.3333333333333333,0,0,0,0,-0.7,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7333333333333333,-0.5,-0.5,-0.5,-0.5,0.6,-0.7,0,-0.033333333333333326,-1,0.3,0.8,0.03333333333333335,0.1,0,0.8,0.30000000000000004,-0.5,-0.5,0,-0.3333333333333333,-0.5,0.5,-0.5,-0.16666666666666666,0.5,0.5,0.5,0.5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,-0.7,-0.6,-0.6666666666666666,-0.7,-0.7,-0.5,-0.6333333333333333,0,-0.3,-0.5,-0.26666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0,0,0,-0.3,-0.3,-0.3,-0.3,-0.5,-0.5,-0.5,-0.5,-0.3,-0.3,-0.3,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0,0,0
322,2003-02-21,Libération,"Au contraire, l'atmosphère est des plus studieuse, la participation absolument requise («sans oeuvre libre, pas d'entrée libre»).","On the contrary, the atmosphere is most studious, the participation absolutely required (""without free work, no free entry"").",0.11764705882352942,positive,-0.07142857142857142,negative,0.5,positive,0.5,0.5,0.5,0.5,0.5,-0.5,0,0,0.5,0,0.5,0.3333333333333333,1,0.5,1,0.8333333333333334,1,1,1,1,0,0.3,0.8,0.3666666666666667,0.5,0,1,0.5,0,0,0,0,1,NA,1,1,-0.5,-0.5,-0.5,-0.5,0,0,0,0,0,-0.5,0,-0.16666666666666666,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,-0.5,-0.5,-0.5,-0.5,-0.4,-0.8,0,-0.4,0,-0.5,-0.7,-0.39999999999999997,-0.5,-0.8,0,-0.43333333333333335,0.5,0.5,0.5,0.5,0.5,0,0.5,0.3333333333333333,0.2,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0,0.3,0.5,0.26666666666666666,-0.5,-0.5,-0.2,-0.4,0.3,0.5,0.3,0.36666666666666664,0.3,0.3,0.3,0.3,0,0,0,0,0.3,0.4,0.3,0.3333333333333333,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.5,0.3,0.26666666666666666
337,2002-12-02,"Devoir, Le","Bref, des produits neufs, mais surtout, des ordinateurs recyclés.","In short, new products, but above all, recycled computers.",0,neutral,0,neutral,0.4,positive,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.16666666666666666,0.5,0.5,0.5,0.5,0.5,1,1,0.8333333333333334,1,1,1,1,1,1,0.5,0.8333333333333334,1,0.5,0,0.5,0,0.5,0,0.16666666666666666,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.26666666666666666,0.8,0.5,0.5,0.6,-0.2,0,0.3,0.033333333333333326,0,0,0,0,0.2,0.5,0.5,0.4,-0.5,0.5,0.5,0.16666666666666666,0.5,-0.5,0.3,0.09999999999999999,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0.3,0.5,0.5,0.43333333333333335,0.3,0.3,0.3,0.3,0,0,0.2,0.06666666666666667,0,0.2,0,0.06666666666666667,0,0,0,0,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.23333333333333334,0.3,0,0.5,0.26666666666666666,0,0,0,0,0,0,0.3,0.09999999999999999
